words,counts
cs.m_Tomáš_Holý,8
cs.m_Tomáš_Klus,6
cs.m_Touretteův_syndrom,12
cs.m_Toxoplazmóza,8
cs.m_Trest_smrti,8
cs.m_Tuberkulóza,11
cs.m_Tučňáci,9
cs.m_Tygr,3
cs.m_Uhelné_prázdniny_1979,9
cs.m_Ulice_(seriál),9
cs.m_Univerzita_Karlova,3
cs.m_Veganství,10
cs.m_Velká_čínská_zeď,3
cs.m_Velký_Gatsby_(román),7
cs.m_Veronika_Vítková,8
cs.m_Veronika_Žilková,2
cs.m_Vesmír,9
cs.m_Vica_Kerekes,10
cs.m_Vietnam,8
cs.m_Vikingové,5
cs.m_Viktorie_(britská_královna),15
cs.m_Vincent_van_Gogh,8
cs.m_Vitamín_E,6
cs.m_Vladimir_Iljič_Lenin,5
cs.m_Vladimír_Dlouhý_(herec),10
cs.m_Vladimír_Menšík,13
cs.m_Vlhkost_vzduchu,5
cs.m_Vlk_obecný,4
cs.m_Voda,3
cs.m_Vojenské_hodnosti,5
cs.m_Vojtěch_Dyk,9
cs.m_Volba_prezidenta_České_republiky_2018,7
cs.m_Vulva,10
cs.m_Vznik_Československa,7
cs.m_Vznětový_motor,6
cs.m_Václav_Havel,16
cs.m_Václav_I.,8
cs.m_Václav_IV.,11
cs.m_Václav_Klaus_mladší,5
cs.m_Válka_ve_Vietnamu,5
cs.m_Vánoce_na_Ukrajině,10
cs.m_Vídeň,10
cs.m_Víno,11
cs.m_Výkon,10
cs.m_Waffen-SS,15
cs.m_Waldemar_Matuška,6
cs.m_Wayne_Gretzky,8
cs.m_Whisky,9
cs.m_Wiki,7
cs.m_Wikimedia_Commons,4
cs.m_Wikipedie,7
cs.m_William_Shakespeare,8
cs.m_Windsorská_dynastie,11
cs.m_Wolfgang_Amadeus_Mozart,5
cs.m_YouTube,8
cs.m_Zanzibar,2
cs.m_Zarděnky,10
cs.m_Zimní_olympijské_hry_2018,14
cs.m_Zimní_válka,8
cs.m_Zorka_Janů,8
cs.m_Zvěrokruh,5
cs.m_Írán,8
cs.m_Ódin,7
cs.m_Ústí_nad_Labem,10
cs.m_Útok_na_Pearl_Harbor,5
cs.m_Časové_pásmo,8
cs.m_Černobylská_havárie,4
cs.m_Česko-Slovenská_filmová_databáze,9
cs.m_Československo,5
cs.m_Československé_legie,6
cs.m_Česká_hymna,11
cs.m_Čína,7
cs.m_Čínská_lidová_republika,9
cs.m_Čínská_republika,8
cs.m_Čínský_nový_rok,11
cs.m_Řád_templářů,8
cs.m_Říjnová_revoluce,10
cs.m_Římské_číslice,6
cs.m_Škoda_Auto,10
cs.m_Škoda_Felicia,9
cs.m_Škoda_Octavia,5
cs.m_Štěnice_domácí,5
cs.m_Ženská_ejakulace,4
cs.m_Ženská_obřízka,5
cs.m_Židé,14
cs.m_Žirafa,8
cs.m_Žlučník,8
cs.m_Žralok_bílý,5
cs.n_Speciální:Přihlásit,6
cs.n_Speciální:Vytvořit_účet,9
cs.n_Wikizprávy:Hlavní_strana,8
cs.q_Latinské_výroky,4
cs.q_Speciální:Přihlásit,4
cs.q_Speciální:Vytvořit_účet,3
cs.s_Speciální:Přihlásit,6
cs.s_Wikizdroje:Hlavní_strana,9
cs.v_Speciální:Přihlásit,10
cs.v_Speciální:Vytvořit_účet,11
cs.v_Wikiverzita:Hlavní_strana,9
csb_Przédnô_starna,7
csb_Specjalnô:Książka,9
csb_Wiki:Pòrtal_wëcmaniznë,8
cu_Главьна_страница,9
cu_Помощь:Каталогъ,8
cv_Википеди:Википеди_çинчен,4
cv_Википеди:Портал,8
cv_Пулăшу:Тупмалли,8
cv_Ятарлă:Вход,5
cv_Ятарлă:Коллекция_книг,7
cv_Ятарлă:Создать_учётную_запись,8
cv_Ятарлă:Цитата,6
cy_Arbennig:Book,8
cy_Arbennig:CiteThisPage,8
cy_Arbennig:CreateAccount,8
cy_Arbennig:RecentChanges,10
cy_Arbennig:WhatLinksHere,8
cy_Hafan,9
cy_Porth:Materion_cyfoes,4
cy_Wicipedia:Cymorth,10
cy_Wicipedia:Porth_y_Gymuned,10
cy_Wicipedia:Ynglŷn_â_Wicipedia,9
cy.q_Hafan,7
cy.s_Hafan,10
da_-,11
da_1._verdenskrig,9
da_2._verdenskrig,3
da_2016,7
da_AM_og_PM,8
da_Aarhus,8
da_Adolf_Hitler,10
da_Alfabet,9
da_Amerikanske_præsidenter,10
da_Aminosyre,8
da_Anatomi,8
da_Antarktis,7
da_Ariana_Grande,7
da_Arvingerne,14
da_Aspergers_syndrom,4
da_Australien,5
da_Barack_Obama,9
da_Bornholm,5
da_Bruttonationalprodukt,6
da_Canada,6
da_Carrie_Fisher,12
da_Celle_(biologi),6
da_Charles_Manson,11
da_Christian_4.,14
da_DNA,12
da_DR1,8
da_Danmark,6
da_Danmarks_håndboldlandshold_(herrer),12
da_Danmarks_største_byer,7
da_Dannebrog,9
da_Dannebrogordenen,7
da_Dansk_Supermarked,7
da_Dansk_Vestindien,13
da_David_Bowie,13
da_Debbie_Reynolds,13
da_Den_Europæiske_Union,11
da_Dirch_Passer,8
da_Donald_Trump,12
da_Døde_i_2017,8
da_Dødsstraf,11
da_EM_i_håndbold_2016_(mænd),11
da_Elizabeth_2._af_Storbritannien,9
da_Elvis_Presley,8
da_England,8
da_Europa,7
da_Feminisme,13
da_Figurer_i_Matador,7
da_Fil:Mikkel_Hansen_01.jpg,8
da_Franklin_D._Roosevelt,8
da_Frankrig,8
da_Færøerne,9
da_George_Michael,11
da_Gilli,4
da_Glukose,9
da_Google,10
da_Græske_alfabet,7
da_Grønland,6
da_H.C._Andersen,9
da_Harald_Blåtand,9
da_Helligtrekongersdag,8
da_Hjælp:Forside,6
da_Hjælp:Kontakt_Wikipedia,3
da_Hjælp:Om,10
da_Holland,9
da_Indiana_Jones,5
da_Indien,12
da_Induktion_(metode),7
da_Internet,10
da_Islam,9
da_Islamisk_Stat,10
da_Island,7
da_Italien,9
da_Kasper_Schmeichel,5
da_Kim_Larsen,12
da_Kina,6
da_Kongerækken,9
da_København,6
da_Lars_Løkke_Rasmussen,12
da_London,5
da_Lukas_Forchhammer,8
da_Lukas_Graham,9
da_Marco_Ilsø,5
da_Margrethe_2.,8
da_Martin_Luther,11
da_Massefylde,11
da_Mette_Lindberg,3
da_Michael_Jackson,7
da_Mikkel_Hansen,10
da_Militær_rang,8
da_MØ,8
da_Napoleon_1._af_Frankrig,12
da_New_York_City,8
da_Nikita_Klæstrup,8
da_Nordisk_mytologi,8
da_Norge,8
da_Odense,6
da_Olsen-banden,12
da_Operation_Bøllebank,6
da_Periodiske_system,10
da_Polen,5
da_Politiken,5
da_Portal:Portaler,6
da_Protein,9
da_RMS_Titanic,13
da_RSS,7
da_Randers,10
da_Remee,4
da_Schweiz,9
da_Singapore,8
da_Snus,9
da_Sofie_Linde_Lauridsen,6
da_Sovjetunionen,11
da_Spanien,10
da_Speciel:Bog,12
da_Speciel:Citer,10
da_Speciel:Kategorier,9
da_Speciel:Log_på,14
da_Speciel:Min_diskussionsside,8
da_Speciel:Opret_konto,9
da_Speciel:Specialsider,3
da_Spækhugger,5
da_Standardafvigelse,3
da_Stephen_Hawking,13
da_Storbritannien,10
da_Sverige,9
da_Søren_Kierkegaard,9
da_Terrorangrebet_den_11._september_2001,7
da_Thailand,10
da_Thomas_Blachman,3
da_Tyskland,12
da_USA,13
da_USA's_delstater,6
da_VM_i_håndbold_2017_(mænd),12
da_Vand,8
da_Verdens_lande,9
da_Verdens_landes_BNP,3
da_Verdens_landes_befolkningsstørrelser,9
da_Verdens_landes_befolkningstæthed,6
da_Verdensdel,6
da_Vladimir_Putin,14
da_Wikimedia_Commons,6
da_Wikipedia,10
da_Wikipedia:Aktuelle_begivenheder,3
da_Wikipedia:Fokusår,5
da_Wikipedia:Forside,9
da_Wikipedia:Fremhævet_indhold,8
da_Wikipedia:Kalender,9
da_Wikipedia:Kategorier,7
da_Wikipedia:Landsbybrønden,8
da_Wikipedia:Om,5
da_Wikipedia:Oprydning,7
da_Wikipedia:Projekter,9
da_Wikipedia:Tilfældige_artikler,8
da_Wikipedia:WikiProjekt_Efterspurgte_artikler,6
da_X_Factor_(Danmark),3
da.b_Forside,7
da.d_Forside,6
da.d_Speciel:Log_på,9
da.d_Speciel:Opret_konto,10
da.m_2016,5
da.m_90-års-fødselsdagen,8
da.m_A4-papir,7
da.m_AM_og_PM,4
da.m_Aalborg,10
da.m_Afrika,8
da.m_Alex_Høgh_Andersen,6
da.m_Amerikanske_præsidenter,7
da.m_Amy_Winehouse,7
da.m_Anders_Christensen_(bassist),3
da.m_Anders_Fogh_Rasmussen,9
da.m_Anders_Matthesen,3
da.m_Angelina_Jolie,3
da.m_Anja_og_Viktor,3
da.m_Ariana_Grande,10
da.m_Arnold_Schwarzenegger,12
da.m_Arvingerne,8
da.m_Assassin's_Creed,4
da.m_Atombomberne_over_Hiroshima_og_Nagasaki,7
da.m_Australien,6
da.m_Axel_Strøbye,14
da.m_Bachelor,4
da.m_Bali,7
da.m_Bamse_(børne-tv),8
da.m_Barack_Obama,9
da.m_Bent_Fabricius-Bjerre,13
da.m_Berlinmuren,5
da.m_Bipolar_affektiv_sindslidelse,8
da.m_Blåhval,6
da.m_Bodil_Jørgensen,7
da.m_Bornholm,10
da.m_Brian_Laudrup,6
da.m_Britney_Spears,3
da.m_Bruttonationalprodukt,8
da.m_Bubber,6
da.m_Burma,9
da.m_Cameron_Diaz,13
da.m_Canada,3
da.m_Caroline_Fleming,8
da.m_Caroline_Wozniacki,8
da.m_Carrie_Fisher,10
da.m_Casper_Christensen,7
da.m_Casper_U._Mortensen,11
da.m_Cecilie_Stenspil,7
"da.m_Charles,_prins_af_Wales",8
da.m_Charles_Manson,12
da.m_Chris_MacDonald,10
da.m_Christian_4.,11
da.m_Christian_Eriksen_(fodboldspiller),10
da.m_Christoffer_Columbus,7
da.m_Christopher_(sanger),10
da.m_Citybois,5
da.m_Cristiano_Ronaldo,7
da.m_Curtis_Stigers,3
da.m_DR_Koncerthuset,12
da.m_Dagmar_(kejserinde_af_Rusland),6
da.m_Danmark,6
da.m_Danmarks_fodboldlandshold,7
da.m_Danmarks_geografi,6
da.m_Danmarks_håndboldlandshold_(damer),8
da.m_Danmarks_håndboldlandshold_(herrer),14
da.m_Danmarks_største_byer,4
da.m_Dansk_Vestindien,15
da.m_Danske_statsministre,6
da.m_Danskefilm.dk,9
da.m_David_Bowie,8
da.m_De_nordiske_guders_stamtræ,6
da.m_Debbie_Reynolds,10
da.m_Den_Kinesiske_Mur,5
da.m_Den_danske_pige,10
da.m_Dicte_(tv-serie),4
da.m_Dirch_Passer,8
da.m_Disneys_klassikere,6
da.m_Divergent_(film),5
da.m_Donald_Trump,5
da.m_Dr._Dre,6
da.m_Dræberne_fra_Nibe,5
da.m_Dværg_(menneske),8
da.m_Døde_i_2016,6
da.m_Ebbe_Langberg,13
da.m_Eddie_Fisher,7
da.m_Egypten,8
da.m_Eiffeltårnet,5
da.m_Ekstra_Bladet,5
da.m_Elizabeth_2._af_Storbritannien,8
da.m_Elon_Musk,10
da.m_Elvis_Presley,8
da.m_Emma_Watson,5
da.m_England,7
da.m_Euro,8
da.m_FIFA_Ballon_d'Or,6
da.m_Far_til_fire,9
da.m_Figurer_i_Matador,5
da.m_Forside,13
da.m_Frank_Erichsen,8
da.m_Franklin_D._Roosevelt,9
da.m_Frankrig,7
da.m_Freddie_Mercury,9
da.m_Frederik_9.,7
da.m_Frysende_våde_vejbaner,6
da.m_Færøerne,10
da.m_Game_of_Thrones,11
da.m_Gasolin',5
da.m_George_Michael,7
da.m_Gerda_Wegener,6
da.m_Google,6
da.m_Gran_Canaria,1
da.m_Grundstof,10
da.m_Grønland,8
da.m_Gulddreng,6
da.m_Guðmundur_Guðmundsson,11
da.m_Harrison_Ford,4
da.m_Harry_Potter,3
da.m_Heath_Ledger,9
da.m_Hella_Joof,8
da.m_Helligtrekongersdag,12
da.m_Henrik_8._af_England,7
da.m_Holland,5
da.m_Huset_på_Christianshavn,7
da.m_Håndbold,14
da.m_Ian_Somerhalder,8
da.m_Indiana_Jones,7
da.m_Indien,9
da.m_Internet_Movie_Database,8
da.m_Islam,6
da.m_Island,8
da.m_Israel,6
da.m_Isslag,19
da.m_Jaap_Stam,11
da.m_James_Bond,9
da.m_Jarl_Friis-Mikkelsen,7
da.m_Jason_Statham,8
da.m_Jennifer_Aniston,2
da.m_Jennifer_Lawrence,4
da.m_Jennifer_Lopez,4
da.m_Jens_Okking,13
da.m_Jesper_Langberg,9
da.m_Jesper_Nøddesbo,15
da.m_Johann_Friedrich_Struensee,7
da.m_Jordens_søjler,5
da.m_Jordskælvet_i_Det_Indiske_Ocean_2004,7
da.m_Josef_Mengele,6
da.m_Julie_(sanger),7
da.m_Julius_Cæsar,7
da.m_Justin_Bieber,4
da.m_Jylland,3
da.m_Jægerkorpset,8
da.m_Kaskelothval,9
da.m_Kasper_Schmeichel,9
da.m_Kattegat,12
da.m_Kendall_Jenner,4
da.m_Kim_Kardashian,7
da.m_Kim_Larsen,6
da.m_Kina,6
da.m_Kinesisk_nytår,7
da.m_Kirsten_Walther,11
da.m_Kjeld_Petersen,10
da.m_Klub_27,11
da.m_Koh_Samui,6
da.m_Kongerække_(Storbritannien),8
da.m_Kourtney_Kardashian,5
da.m_Kris_Jenner,12
da.m_Kronprins_Frederik,5
da.m_Kronprinsesse_Mary,13
da.m_Kylie_Jenner,6
da.m_L.O.C.,6
da.m_La_Bohème,13
da.m_Lars_Christiansen_(håndboldspiller),8
da.m_Lars_Løkke_Rasmussen,10
da.m_Leonardo_DiCaprio,7
da.m_Lever,7
da.m_Lili_Elbe,6
da.m_Line_Knutzon,9
da.m_Linse_Kessler,11
da.m_Lionel_Messi,10
da.m_Liste_over_kommuner_i_Danmark_efter_indbyggertal,9
da.m_Livsvarigt_fængsel,8
da.m_London,9
da.m_Lukas_Forchhammer,6
da.m_Lukas_Graham,7
da.m_Lærkevej_(tv-serie),4
da.m_Løvernes_Konge,4
da.m_Madonna_(entertainer),9
da.m_Mads_Mensah_Larsen,10
da.m_Magnus_Landin_Jacobsen,12
da.m_Malta,7
da.m_Manchester_United_F.C.,11
da.m_Margot_Robbie,9
da.m_Mariah_Carey,6
da.m_Marilyn_Monroe,10
da.m_Matador_(tv-serie),4
da.m_Medina_(sanger),9
da.m_Mel_Gibson,9
da.m_Menneske,3
da.m_Mette_Lindberg,3
da.m_Michael_Jackson,8
da.m_Michael_Laudrup,9
da.m_Michelle_Obama,5
da.m_Mikkel_Hansen,17
da.m_Miley_Cyrus,3
da.m_Mormon,8
da.m_Morten_Andersen_(amerikansk_fodbold-spiller),9
da.m_Morten_Olsen_(håndboldspiller),13
da.m_Mount_Everest,16
da.m_Månen,7
da.m_NATO,6
da.m_Natalie_Portman,7
da.m_Navngivne_storme_i_Danmark,10
da.m_Neymar,15
da.m_Niclas_Kirkeløkke,9
da.m_Nikita_Klæstrup,9
da.m_Niklas_Landin_Jacobsen,14
da.m_Nikolaj_Coster-Waldau,7
da.m_Nikolaj_Lie_Kaas,10
da.m_Nina_Dobrev,6
da.m_Noah_Cyrus,10
da.m_Nymfomani,8
da.m_Olsen-banden,12
da.m_Operation_Bøllebank,7
da.m_Ove_Sprogøe,12
da.m_Panseksualitet,16
da.m_Paris,5
da.m_Paul_Pogba,6
da.m_Paul_Potts,3
da.m_Penicillin,7
da.m_Pernille_Blume,8
da.m_Peter_A.G._Nielsen,8
da.m_Peter_Frödin,12
da.m_Peter_Lundin,9
da.m_Peter_Reichhardt,11
da.m_Peter_Schmeichel,9
da.m_Ph.d.,5
da.m_Pilou_Asbæk,9
da.m_Player_(film),2
da.m_Pokémon,6
da.m_Polen,7
da.m_Portræt_af_Adele_Bloch-Bauer_I,9
da.m_Portugal,11
da.m_Poul_Reichhardt,8
da.m_Preben_Kaas,10
da.m_Premier_League,8
da.m_Pretty_Little_Liars,9
da.m_Prins_Christian,6
da.m_Prins_Joachim,7
"da.m_Prins_Philip,_hertug_af_Edinburgh",4
da.m_Protein,7
da.m_RMS_Titanic,16
da.m_Rasmus_Seebach,14
da.m_Rasmus_Tantholdt,10
da.m_Rasputin,6
da.m_Regnar_Lodbrog,5
da.m_Remee,7
da.m_René_Toft_Hansen,11
da.m_Rihanna,8
da.m_Rogue_One:_A_Star_Wars_Story,3
da.m_Roland_Møller,8
da.m_Ronald_Reagan,9
da.m_Ronaldinho,3
da.m_Roskildesyge,13
da.m_Royal_Arena,5
da.m_S-tog,8
da.m_SJIT_Happens,9
da.m_Samlejestillinger,8
da.m_Sanne_Salomonsen,8
da.m_Schweiz,9
da.m_Scientology,7
da.m_Selena_Gomez,4
da.m_Seth,7
da.m_Sherlock_Holmes,6
da.m_Shrek,8
da.m_Skandinavien,8
da.m_Skuespiller,6
da.m_Snapchat,8
da.m_Snus,9
da.m_Sofie_Gråbøl,9
da.m_Sofie_Linde_Lauridsen,4
da.m_Solsystemet,5
da.m_Sommer_(tv-serie),3
da.m_Sovjetunionen,7
da.m_Special:Search,10
da.m_Speciel:Log_på,5
da.m_Speciel:MobileMenu,9
da.m_Speciel:MobileOptions,5
da.m_Spermacetolie,8
da.m_Sri_Lanka,10
da.m_Star_Wars:_The_Force_Awakens,3
da.m_Stephania_Potalivo,13
da.m_Stephen_Hawking,8
da.m_Steve_Jobs,4
da.m_Storbritannien,5
da.m_Storebæltsforbindelsen,6
da.m_Super_Bowl,6
da.m_Surströmming,7
da.m_Sverige,7
da.m_Sylvester_Stallone,9
da.m_Teenage_Mutant_Ninja_Turtles,4
da.m_Tenerife,3
da.m_The_Asteroids_Galaxy_Tour,2
da.m_The_Beatles,11
da.m_The_Vampire_Diaries,3
da.m_The_Wolf_of_Wall_Street_(film_fra_2013),12
da.m_Thomas_Blachman,2
da.m_Tiger,6
da.m_Tom_Cruise,10
da.m_Travis_Fimmel,8
da.m_Trine_Dyrholm,8
da.m_Tupac_Shakur,4
da.m_Tyskland,5
da.m_Ulf_Pilgaard,8
da.m_VM_i_håndbold_(mænd),14
da.m_VM_i_håndbold_2017_(mænd),15
da.m_Valentinsdag,5
da.m_Vejrekstremer_i_Danmark,9
da.m_Verdens_befolkning,7
da.m_Verdens_hovedstæder,7
da.m_Verdens_landes_BNP_pr._indbygger,6
da.m_Verdens_syv_underværker,9
da.m_Verdensdel,8
da.m_Vietnam,6
da.m_Vietnamkrigen,7
da.m_Viggo_Mortensen,7
da.m_Vikinger,4
da.m_Vikings_(tv-serie),1
da.m_Vladimir_Putin,8
da.m_Wayne_Rooney,12
da.m_Will_Smith,10
da.m_Winston_Churchill,6
da.m_X_Factor_(Danmark),5
da.m_X_Factor_2016_(Danmark),3
da.m_X_Factor_2017_(Danmark),4
da.m_YouTube,9
da.m_Zlatan_Ibrahimović,7
da.m_Årgang_0,8
da.m_Østrig,5
da.q_Forside,6
da.q_Speciel:Log_på,7
da.q_Speciel:Opret_konto,7
da.s_Forside,8
da.s_Speciel:Log_på,10
da.s_Speciel:Opret_konto,13
de_(1)_Ceres,9
de_(136199)_Eris,9
de_(16)_Psyche,11
de_(4)_Vesta,12
de_(500)_Days_of_Summer,2
de_(90377)_Sedna,2
de_(99942)_Apophis,10
de_(T)Raumschiff_Surprise_–_Periode_1,10
de_.22_Hornet,6
de_.30_Carbine,5
de_.357_SIG,4
de_.44_Magnum,5
de_.454_Casull,10
de_.950_JDJ,6
de_.NET,2
"de_1,2-Propandiol",3
de_1-Propanol,7
de_1-Wire,5
de_1._FC_Köln,7
de_1._FC_Lokomotive_Leipzig,8
de_1._FC_Nürnberg,5
de_1._FC_Union_Berlin,8
de_1._FSV_Mainz_05,6
de_1._Garde-Regiment_zu_Fuß,8
de_1._Januar,12
de_1._Mai,11
de_1._Panzerdivision_(Bundeswehr),4
de_1/f-Rauschen,7
de_10-Tage-Krieg,4
de_10._Januar,9
de_10._Panzerdivision_(Bundeswehr),6
de_100-Meter-Lauf,8
"de_1000_Wege,_ins_Gras_zu_beißen",10
de_100_Code,4
de_101_Dalmatiner_(1996),7
de_10cc,11
de_11._Januar,9
de_12._SS-Panzer-Division_„Hitlerjugend“,8
de_12_Monkeys_(Fernsehserie),7
de_12_Years_a_Slave,5
de_13._Januar,10
de_13._Waffen-Gebirgs-Division_der_SS_„Handschar“_(kroatische_Nr._1),7
de_13_(Film),4
"de_14,5_×_114_mm",10
de_14-Punkte-Programm,8
de_14._Januar,7
de_1492_–_Die_Eroberung_des_Paradieses,13
de_15._Januar,9
de_16._Jahrhundert,9
de_16._Januar,7
de_16_Uhr_50_ab_Paddington_(Film),7
de_17._Januar,8
de_18._Jahrhundert,3
de_18._Landtagswahl_in_Bayern,6
de_1848,6
de_19._Jahrhundert,7
de_1912,8
de_1914,8
de_1917,9
de_1933,6
de_1934,8
de_1937,10
de_1938,6
de_1939,11
de_1941,14
de_1941_–_Wo_bitte_geht’s_nach_Hollywood,9
de_1942,12
de_1945,8
de_1946,6
de_1948,7
de_1950er,2
de_1954,5
de_1960er,9
de_1966,12
de_1969,8
de_1970,7
de_1972,6
de_1974,5
de_1976,7
de_1977,7
de_1979,6
de_1980,11
de_1983,12
de_1985,4
de_1986,5
de_1987,7
de_1988,10
de_1990er,9
de_1991,9
de_1992,11
de_1996,10
de_1997,9
de_1999,9
de_1_Live,5
de_1_Night_in_Paris,10
de_1st_Special_Forces_Operational_Detachment-Delta_(Airborne),6
de_2-Propanol,5
de_2._Buch_Mose,9
de_2._Fußball-Bundesliga_2016/17,6
de_2._Januar,12
de_20._Januar,8
de_2000,11
de_2001,9
de_2002,10
de_2005,12
de_2006,9
de_2007,11
de_2008,7
de_2009,7
"de_2010:_Das_Jahr,_in_dem_wir_Kontakt_aufnehmen",7
de_2012_(Film),8
de_2015,5
de_2016_WF9,8
de_20th_Century_Fox,8
de_21._Jahrhundert,2
de_21_(Film),6
de_21_Gramm,2
de_221B_Baker_Street,8
de_23_–_Nichts_ist_so_wie_es_scheint,8
de_24-Stunden-Ameise,6
de_24:_Live_Another_Day,10
de_24_(Fernsehserie),8
de_27._Januar,8
de_28_Weeks_Later,7
de_2K_(Film),6
de_2_Broke_Girls,10
de_2_Broke_Girls/Episodenliste,4
de_2_Fast_2_Furious,8
de_2_Guns,5
de_3%,6
de_3-D_Secure,10
de_3._Buch_Mose,8
de_3._Januar,11
de_300:_Rise_of_an_Empire,3
de_300_(Film),7
de_3096_Tage_(Film),7
de_30_Seconds_to_Mars,8
de_35-mm-Film,7
de_37-mm-Hotchkiss-Kanone,11
de_3D,4
de_3D-Druck,5
de_3M,5
de_3_Doors_Down,6
de_3_Türken_und_ein_Baby,8
de_3faltig,8
de_4._Januar,10
de_40-mm-Bofors-Geschütz,7
de_420_(Cannabis-Kultur),5
de_4630_Bochum,5
de_47_Ronin_(2013),5
de_4_Non_Blondes,6
"de_5,56_x_45_mm_NATO",4
de_5.1,4
de_5._Buch_Mose,7
de_5._Januar,9
de_5._Sinfonie_(Beethoven),7
de_50_Let_Pobedy_(Schiff),6
de_51._Bundesstaat,6
de_5S,9
de_5_Seconds_of_Summer,8
de_6._Januar,29
de_64-Bit-Architektur,3
"de_7,5_×_55_mm_Swiss",8
"de_7,62_×_39_mm",3
"de_7,62_×_54_mm_R",6
"de_7,92_×_57_mm",6
de_7-Eleven,8
de_7._Januar,14
de_7._Panzer-Division_(Wehrmacht),6
de_72_Stunden_–_The_Next_Three_Days,6
de_7_Psychos,3
de_7_World_Trade_Center,7
de_7_Zwerge_–_Der_Wald_ist_nicht_genug,7
de_7_Zwerge_–_Männer_allein_im_Wald,2
"de_8,8-cm-FlaK_18/36/37",7
de_8-Ball,4
de_8._Januar,13
de_8._SS-Kavallerie-Division_„Florian_Geyer“,3
de_80-cm-Kanone_(E),4
de_80_PLUS,11
de_8D-Report,7
de_8mm_–_Acht_Millimeter,6
de_9._Jahrhundert,7
de_9._Januar,9
de_9._Sinfonie_(Dvořák),5
de_9/11_Truth_Movement,1
de_96_Hours_–_Taken_3,5
de_99_Luftballons,7
de_9GAG,8
de_9Live,9
de_9_mm_P.A.K.,4
de_A,6
de_A*Teens,7
de_A-Moll,8
de_A-ha,7
de_A.C.A.B.,8
de_A.E.I.O.U.,6
de_A._Lange_&_Söhne,6
de_A2DP,7
de_A380,6
de_ABBA,13
de_ABBA/Diskografie,9
de_ABC-Schutz,9
de_AC/DC/Diskografie,7
de_ACID,2
de_ACME,2
de_AC_Cobra,7
de_AC_Mailand,10
de_AEG,2
de_AGM-114_Hellfire,13
de_AGM-84_Harpoon,8
de_AIDA-Modell,7
de_AIDA_Cruises,6
de_AIDAblu,8
de_AIDAsol,8
de_AIDAstella,9
de_AIM-9_Sidewinder,3
de_AJ_Styles,8
de_AK-630,13
de_AMD-Radeon-400-Serie,7
de_AMD-Radeon-HD-6000-Serie,8
de_AMD-Radeon-HD-7000-Serie,9
de_AMD64,13
de_AMDP-System,5
de_AMD_Athlon_II,5
de_AMD_CrossFireX,8
de_AOL,3
de_ARD-alpha,3
de_ARIS,8
de_ARK:_Survival_Evolved,3
de_ASB_Classic_2017/Herren,9
de_ASCII-Art,7
de_ASCOD,8
de_ASP.NET,2
de_AT&T_Stadium,10
de_AT-14_Spriggan,11
de_AT1-Antagonist,9
de_ATF_Dingo,8
de_ATP_Brisbane,7
de_ATP_Doha,12
de_ATR_72,8
de_AV-Block,3
de_AVM_(Unternehmen),8
de_AVN_Award,9
de_AVUS,7
de_A_Christmas_Carol,5
de_A_Coruña,4
de_A_Fine_Frenzy,4
de_A_Game_of_Thrones,5
de_A_Most_Wanted_Man,5
de_A_Perfect_Day_(2015),7
de_A_Single_Man,3
de_A_Theory_of_Justice,4
de_A_Very_Murray_Christmas,9
de_A_World_Beyond,5
de_A_cappella,3
de_Aachener_Printen,8
de_Aaron_(biblische_Person),4
de_Aaron_Eckhart,4
de_Aaron_Paul,5
de_Aaron_Rodgers,15
de_Aaronitischer_Segen,6
de_Abba,11
de_Abbey_Road,9
de_Abbie_Cornish,9
de_Abbitte_(Film),4
de_Abchasien,4
de_Abd_al-Aziz_ibn_Saud,9
de_Abd_al-Fattah_as-Sisi,4
de_Abdullah_II._bin_al-Hussein,6
de_Abdullah_ibn_Abd_al-Aziz,6
de_Abel_Tasman,4
de_Abellio_Rail_NRW,10
de_Abendlied_(Matthias_Claudius),4
de_Abendstern,7
de_Abessinienkrieg,10
de_Abfahrt,7
de_Abfluss,7
de_Abgabenordnung,7
de_Abgasmessung,8
de_Abgasrückführung,4
de_Abgasuntersuchung,6
de_Abgeltungsteuer,6
de_Abgeordnetenentschädigung,7
de_Abgeordnetenhaus_von_Berlin,8
de_Abi_Ofarim,5
de_Abidjan,10
de_Abigail_Breslin,10
de_Abigail_Hawk,8
de_Abigail_und_Brittany_Hensel,6
de_Abitur_in_Bayern_(G8),1
de_Abkürzung,5
de_Abkürzungen/Gesetze_und_Recht,3
de_Abkürzungen/Luftfahrt,4
de_Ablass,6
de_Able_Archer_83,4
de_Abmahnung,8
de_Abmessungen,7
de_Abodriten,5
de_Abonnement,4
de_Abraham_Lincoln_Vampirjäger,5
de_Abraham_Maslow,7
de_Abrahamitische_Religionen,8
de_Abraj_Al_Bait_Towers,5
de_Abraxas,9
de_Abschiebehaft,9
de_Abschiebung_(Recht),7
de_Abschirmung_(Elektrotechnik),8
de_Abschlagszahlung,6
de_Absetzung_für_Abnutzung,5
de_Absichtserklärung,9
de_Absinth,13
de_Absolute_Power,10
de_Absorption_(Physik),5
de_Abspaltung_(Softwareentwicklung),6
de_Abstrakte_Malerei,9
de_Abstrakter_Expressionismus,6
de_Abstraktion,5
de_Absturz_einer_Tupolew_Tu-154_am_25._Dezember_2016,8
de_Abtei_Montecassino,12
de_Abtreibung,9
